2025-03-01 16:17:07.0566|0|DEBUG|Microsoft.AspNetCore.Mvc.Razor.Compilation.DefaultViewCompiler|Initializing Razor view compiler with no compiled views. 
2025-03-01 16:17:07.0726|0|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory|Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2025-03-01 16:17:07.1197|0|INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Dimitris\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. 
2025-03-01 16:17:07.1930|0|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2025-03-01 16:17:07.2008|0|DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Dimitris\AppData\Local\ASP.NET\DataProtection-Keys\key-2349bc67-af46-4d14-b018-f14fc16cf128.xml'. 
2025-03-01 16:17:07.2008|0|DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Dimitris\AppData\Local\ASP.NET\DataProtection-Keys\key-e9f6f304-35f2-4a86-a7bd-6df52c6dadf4.xml'. 
2025-03-01 16:17:07.2008|0|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {2349bc67-af46-4d14-b018-f14fc16cf128}. 
2025-03-01 16:17:07.2008|0|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {e9f6f304-35f2-4a86-a7bd-6df52c6dadf4}. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {e9f6f304-35f2-4a86-a7bd-6df52c6dadf4} with expiration date 2025-04-25 16:38:29Z as default key. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=8.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=8.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {e9f6f304-35f2-4a86-a7bd-6df52c6dadf4} as the default key. 
2025-03-01 16:17:07.2148|0|DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {e9f6f304-35f2-4a86-a7bd-6df52c6dadf4} was loaded during application startup. 
2025-03-01 16:17:07.5054|0|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:8081 
2025-03-01 16:17:07.5054|0|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:81 
2025-03-01 16:17:07.5054|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly HealthCardApi 
2025-03-01 16:17:07.5054|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2025-03-01 16:17:07.5054|0|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2025-03-01 16:17:07.5054|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2025-03-01 16:17:07.5054|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2025-03-01 16:17:07.5054|0|INFO|Microsoft.Hosting.Lifetime|Content root path: D:\University\University\HealthCardApi\HealthCardApi 
2025-03-01 16:17:07.5054|0|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2025-03-01 16:17:07.6700|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7Q" accepted. 
2025-03-01 16:17:07.6700|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7Q" started. 
2025-03-01 16:17:07.6700|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7R" accepted. 
2025-03-01 16:17:07.6700|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7R" started. 
2025-03-01 16:17:07.9198|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7S" accepted. 
2025-03-01 16:17:07.9198|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNAOPEVTGA7S" started. 
2025-03-01 16:17:07.9607|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HNAOPEVTGA7S established using the following protocol: Tls13 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2025-03-01 16:17:07.9816|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received HEADERS frame for stream ID 1 with length 497 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-03-01 16:17:07.9998|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2025-03-01 16:17:08.0203|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:8081/swagger/index.html - - - 
2025-03-01 16:17:08.1255|0|DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. 
2025-03-01 16:17:08.1255|0|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2025-03-01 16:17:08.1362|0|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.html' 
2025-03-01 16:17:08.1362|0|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
2025-03-01 16:17:08.2060|0|DEBUG|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Response markup is scheduled to include Browser Link script injection. 
2025-03-01 16:17:08.2060|0|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup is scheduled to include browser refresh script injection. 
2025-03-01 16:17:08.2060|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2025-03-01 16:17:08.2060|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending DATA frame for stream ID 1 with length 698 and flags NONE. 
2025-03-01 16:17:08.2060|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending DATA frame for stream ID 1 with length 438 and flags NONE. 
2025-03-01 16:17:08.2060|0|DEBUG|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Response markup was updated to include Browser Link script injection. 
2025-03-01 16:17:08.2060|0|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup was updated to include browser refresh script injection. 
2025-03-01 16:17:08.2060|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. 
2025-03-01 16:17:08.2128|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:8081/swagger/index.html - 200 - text/html;charset=utf-8 200.6577ms 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received HEADERS frame for stream ID 3 with length 109 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received HEADERS frame for stream ID 5 with length 50 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-03-01 16:17:08.2128|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:8081/swagger/index.css - - - 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received HEADERS frame for stream ID 7 with length 52 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNAOPEVTGA7S" received HEADERS frame for stream ID 9 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. 
2025-03-01 16:17:08.2128|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:8081/swagger/index.js - - - 
2025-03-01 16:17:08.2128|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:8081/_framework/aspnetcore-browser-refresh.js - - - 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2025-03-01 16:17:08.2128|0|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2025-03-01 16:17:08.2128|0|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.css' 
2025-03-01 16:17:08.2128|0|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.js' 
2025-03-01 16:17:08.2128|0|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
2025-03-01 16:17:08.2128|0|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
2025-03-01 16:17:08.2294|0|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:8081/_vs/browserLink - - - 
